-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2025 in LST
Location: latitude  31.1   longitude 77.17 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 897.65 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,RH2M,WS2M
2024,9,19,0.05,24.44,78.06,1.33
2024,9,20,0.0,24.9,79.93,1.36
2024,9,21,0.0,25.05,87.47,1.43
2024,9,22,0.0,25.06,88.1,1.35
2024,9,23,0.0,25.99,82.84,1.25
2024,9,24,1.82,26.24,83.62,1.06
2024,9,25,8.29,25.64,84.67,1.0
2024,9,26,20.3,23.87,88.56,1.39
2024,9,27,10.86,23.74,85.71,1.12
2024,9,28,1.23,23.45,86.31,1.19
2024,9,29,0.0,23.14,86.19,1.53
2024,9,30,0.0,23.37,88.14,1.86
2024,10,1,0.0,23.48,87.64,1.98
2024,10,2,0.0,23.38,77.65,1.9
2024,10,3,0.0,23.58,70.96,1.53
2024,10,4,0.0,23.43,70.49,1.39
2024,10,5,0.3,22.97,69.03,1.3
2024,10,6,1.52,22.84,71.29,1.61
2024,10,7,0.0,22.7,71.26,1.45
2024,10,8,0.0,22.28,72.09,1.3
2024,10,9,0.0,21.49,75.72,1.69
2024,10,10,0.0,20.81,70.45,1.67
2024,10,11,0.0,20.93,68.76,1.89
2024,10,12,0.0,21.45,65.84,1.39
2024,10,13,0.0,21.43,61.76,1.3
2024,10,14,0.02,20.66,60.61,1.68
2024,10,15,0.48,20.53,65.81,1.94
2024,10,16,0.0,21.29,65.09,1.47
2024,10,17,0.0,21.65,61.72,1.47
2024,10,18,0.0,21.36,61.79,1.57
2024,10,19,0.0,21.18,63.19,1.53
2024,10,20,0.0,21.17,64.22,1.4
2024,10,21,0.0,21.17,69.05,1.27
2024,10,22,0.0,20.79,72.0,1.41
2024,10,23,0.0,21.36,65.93,1.55
2024,10,24,0.0,21.61,57.77,1.55
2024,10,25,0.0,22.03,55.61,1.79
2024,10,26,0.0,21.77,54.56,1.48
2024,10,27,0.0,21.4,63.1,1.32
2024,10,28,0.0,21.83,71.67,1.21
2024,10,29,0.0,22.64,68.86,1.14
2024,10,30,0.0,22.39,61.56,1.53
2024,10,31,0.0,21.4,57.8,1.99
2024,11,1,0.0,20.6,54.36,1.66
2024,11,2,0.0,20.47,47.21,1.12
2024,11,3,0.0,20.39,51.07,1.28
2024,11,4,0.0,20.61,52.28,1.27
2024,11,5,0.0,20.03,60.92,1.35
2024,11,6,0.0,20.02,63.2,1.3
2024,11,7,0.0,20.33,64.68,1.16
2024,11,8,0.0,20.52,66.35,1.21
2024,11,9,0.0,20.3,69.8,1.15
2024,11,10,0.0,20.08,71.5,1.08
2024,11,11,0.0,20.01,68.36,1.15
2024,11,12,0.0,18.93,65.7,1.37
2024,11,13,0.0,18.19,57.89,1.44
2024,11,14,0.0,17.52,58.01,1.19
2024,11,15,0.0,17.82,57.85,1.34
2024,11,16,0.0,17.02,58.37,1.62
2024,11,17,0.0,16.6,52.63,1.42
2024,11,18,0.0,16.82,51.64,1.32
2024,11,19,0.0,16.21,51.77,1.57
2024,11,20,0.0,15.52,51.53,1.53
2024,11,21,0.0,15.17,48.69,1.66
2024,11,22,0.0,15.56,47.59,1.52
2024,11,23,0.0,15.8,49.92,1.1
2024,11,24,0.0,15.87,52.97,1.66
2024,11,25,0.0,14.81,57.3,1.72
2024,11,26,0.0,14.74,51.25,1.68
2024,11,27,0.0,14.53,50.15,1.57
2024,11,28,0.0,14.25,48.74,1.67
2024,11,29,0.0,15.03,46.5,1.37
2024,11,30,0.0,14.72,46.43,1.49
2024,12,1,0.0,15.17,45.03,1.35
2024,12,2,0.0,14.96,51.25,1.34
2024,12,3,0.0,15.17,50.22,1.69
2024,12,4,0.0,14.32,47.45,2.08
2024,12,5,0.0,12.92,41.43,1.56
2024,12,6,0.0,12.79,39.54,1.58
2024,12,7,0.0,12.12,40.21,1.35
2024,12,8,0.91,11.03,50.27,2.0
2024,12,9,0.64,8.56,67.75,1.76
2024,12,10,0.0,9.03,44.34,2.11
2024,12,11,0.0,10.99,34.85,1.47
2024,12,12,0.0,9.88,36.77,1.65
2024,12,13,0.0,10.25,38.6,2.02
2024,12,14,0.0,11.98,33.47,1.71
2024,12,15,0.0,13.43,31.99,1.3
2024,12,16,0.0,13.44,31.54,1.27
2024,12,17,0.0,12.51,34.05,1.55
2024,12,18,0.0,13.3,36.65,1.53
2024,12,19,0.0,11.56,49.28,1.95
2024,12,20,0.0,11.71,50.46,1.58
2024,12,21,0.0,11.98,42.07,1.54
2024,12,22,0.0,12.37,42.39,1.52
2024,12,23,4.12,9.77,62.89,1.19
2024,12,24,3.59,10.08,69.45,1.06
2024,12,25,0.0,11.59,52.46,1.28
2024,12,26,0.0,12.88,48.57,1.53
2024,12,27,9.75,10.99,67.04,2.54
2024,12,28,21.95,9.74,87.58,1.85
2024,12,29,0.01,10.38,63.49,1.98
2024,12,30,0.0,9.92,43.32,1.75
2024,12,31,0.0,11.19,41.47,1.31
2025,1,1,0.0,11.49,43.98,1.92
2025,1,2,0.0,14.71,42.85,1.6
2025,1,3,0.0,16.7,37.47,1.01
2025,1,4,0.0,17.64,30.55,1.27
2025,1,5,0.01,14.44,44.34,1.74
2025,1,6,0.96,11.64,60.53,1.3
2025,1,7,0.0,10.68,59.6,2.1
2025,1,8,0.0,10.82,43.43,1.77
2025,1,9,0.0,11.47,37.36,1.38
2025,1,10,0.0,11.82,32.38,1.24
2025,1,11,2.31,10.12,50.88,1.74
2025,1,12,6.03,8.41,80.16,1.51
2025,1,13,0.0,10.35,61.57,1.78
2025,1,14,0.0,11.89,45.02,1.34
2025,1,15,0.0,11.68,46.97,1.67
2025,1,16,2.68,9.27,75.21,1.62
2025,1,17,0.0,10.93,51.2,1.56
2025,1,18,0.0,13.28,39.85,1.07
2025,1,19,0.0,14.41,39.91,1.14
2025,1,20,0.0,14.71,42.78,1.23
2025,1,21,0.0,13.86,46.66,1.2
2025,1,22,0.0,13.85,45.51,1.53
2025,1,23,0.0,12.22,48.87,1.6
2025,1,24,0.0,12.09,43.38,2.11
2025,1,25,0.0,12.51,32.48,1.9
2025,1,26,0.0,13.23,30.48,1.52
2025,1,27,0.0,12.78,31.53,1.76
2025,1,28,0.0,13.74,30.85,1.55
2025,1,29,0.0,13.15,37.3,2.01
2025,1,30,0.0,13.45,37.66,1.48
2025,1,31,0.0,12.49,45.07,2.03
2025,2,1,0.0,12.81,46.9,1.81
2025,2,2,0.0,13.64,46.26,1.43
2025,2,3,0.0,13.94,37.38,1.51
2025,2,4,6.58,13.33,53.04,1.86
2025,2,5,2.39,11.62,63.28,1.46
2025,2,6,0.0,10.15,46.97,2.01
2025,2,7,0.0,11.59,32.7,2.27
2025,2,8,0.0,13.5,31.73,1.87
2025,2,9,0.0,15.27,34.74,1.45
2025,2,10,0.0,14.96,37.18,1.62
2025,2,11,0.2,14.43,43.42,1.84
2025,2,12,0.04,12.75,45.46,2.14
2025,2,13,0.0,11.51,37.55,2.6
2025,2,14,0.0,12.24,32.63,2.3
2025,2,15,0.08,14.11,40.32,1.11
2025,2,16,0.0,14.62,39.36,1.48
2025,2,17,0.0,15.03,34.33,1.74
2025,2,18,0.0,14.77,34.6,1.96
2025,2,19,0.3,15.6,34.06,1.7
2025,2,20,12.2,12.45,66.31,3.53
2025,2,21,0.55,13.32,64.6,1.64
2025,2,22,0.5,14.06,53.92,1.6
2025,2,23,0.18,14.44,49.03,1.65
2025,2,24,0.0,14.81,45.21,1.91
2025,2,25,0.01,15.59,40.38,1.67
2025,2,26,4.44,16.73,61.01,1.48
2025,2,27,23.61,13.6,81.11,2.33
2025,2,28,54.39,10.0,90.11,4.04
2025,3,1,0.62,13.71,72.69,1.41
2025,3,2,0.0,13.82,52.0,1.56
2025,3,3,2.39,15.34,46.78,1.48
2025,3,4,2.91,13.93,64.71,1.95
2025,3,5,0.0,12.29,50.07,2.88
2025,3,6,0.0,14.51,42.77,2.23
2025,3,7,0.0,14.68,43.68,2.12
2025,3,8,0.0,15.98,42.31,2.04
2025,3,9,0.0,17.89,39.98,1.64
2025,3,10,0.05,19.06,43.04,1.5
2025,3,11,0.05,19.55,48.78,1.56
2025,3,12,0.0,19.78,48.24,1.85
2025,3,13,0.15,19.56,50.36,1.87
2025,3,14,1.57,19.56,48.21,1.88
2025,3,15,12.45,17.09,60.87,2.39
2025,3,16,4.12,17.15,57.81,1.83
2025,3,17,0.08,16.18,54.86,1.59
2025,3,18,0.0,17.78,48.27,2.13
2025,3,19,0.07,18.79,43.92,1.87
2025,3,20,0.0,18.57,40.72,2.0
2025,3,21,0.0,18.63,40.56,2.1
2025,3,22,0.0,18.93,39.83,1.53
2025,3,23,0.0,20.1,35.67,1.84
2025,3,24,0.0,20.98,36.49,1.57
2025,3,25,0.0,21.92,39.56,1.79
2025,3,26,0.0,23.4,34.22,1.69
2025,3,27,0.0,23.11,35.74,2.25
2025,3,28,0.0,20.02,31.62,2.07
2025,3,29,0.0,18.86,28.93,2.09
2025,3,30,0.0,20.29,28.27,1.86
2025,3,31,0.81,20.91,31.3,2.03
2025,4,1,0.0,20.56,30.09,1.93
2025,4,2,0.0,21.53,28.61,1.95
2025,4,3,0.0,21.93,29.9,2.18
2025,4,4,0.0,23.05,29.46,2.1
2025,4,5,0.0,22.94,32.22,2.26
2025,4,6,0.0,24.63,31.41,1.84
2025,4,7,0.0,26.18,33.74,1.71
2025,4,8,0.0,25.93,34.37,2.19
2025,4,9,0.25,26.37,36.87,1.97
2025,4,10,1.83,26.79,41.74,1.97
2025,4,11,3.34,24.77,44.39,2.16
2025,4,12,7.57,21.96,52.09,1.44
2025,4,13,0.0,23.75,45.03,1.68
2025,4,14,0.0,25.49,41.16,1.6
2025,4,15,0.0,25.54,43.89,1.6
2025,4,16,2.01,26.22,46.2,1.45
2025,4,17,6.25,27.09,44.69,1.99
2025,4,18,0.91,27.69,38.78,1.93
2025,4,19,1.36,26.95,40.34,3.68
2025,4,20,1.38,26.69,38.97,3.83
2025,4,21,2.49,27.19,38.59,2.56
2025,4,22,0.18,26.2,32.95,2.01
2025,4,23,0.0,25.98,27.76,2.22
2025,4,24,0.0,26.63,23.47,2.14
2025,4,25,0.0,26.79,22.24,2.32
2025,4,26,0.0,27.03,20.66,2.59
2025,4,27,0.0,27.3,22.42,2.2
2025,4,28,0.0,28.3,22.57,2.02
2025,4,29,0.0,26.76,28.22,1.99
2025,4,30,0.0,26.98,36.38,2.07
2025,5,1,3.18,26.05,48.74,2.68
2025,5,2,8.96,22.32,67.91,2.08
2025,5,3,1.76,25.97,51.11,1.68
2025,5,4,10.36,24.43,57.89,1.65
2025,5,5,5.23,23.73,56.31,2.49
2025,5,6,2.05,25.02,52.27,1.56
2025,5,7,3.84,24.23,57.01,1.17
2025,5,8,3.45,25.67,52.25,1.47
2025,5,9,4.01,27.37,46.36,1.67
2025,5,10,8.58,26.74,52.45,1.31
2025,5,11,1.04,27.73,46.61,1.88
2025,5,12,0.04,27.92,37.74,2.0
2025,5,13,0.0,29.06,35.71,1.8
2025,5,14,0.0,29.53,33.12,2.3
2025,5,15,0.48,30.05,33.12,2.49
2025,5,16,2.53,30.54,32.27,1.91
2025,5,17,0.25,30.81,28.61,2.05
2025,5,18,1.53,30.17,32.84,2.15
2025,5,19,0.62,30.28,34.95,2.04
2025,5,20,0.04,31.35,32.84,2.13
2025,5,21,5.9,30.97,38.75,2.04
2025,5,22,0.34,28.76,43.2,2.72
2025,5,23,0.0,29.32,44.21,2.48
2025,5,24,7.8,29.0,50.18,2.63
2025,5,25,6.42,25.37,63.33,2.04
2025,5,26,1.03,28.11,50.45,1.82
2025,5,27,0.99,29.32,48.74,1.77
2025,5,28,3.55,29.97,49.94,1.95
2025,5,29,6.56,30.01,47.27,1.65
2025,5,30,6.35,28.78,45.38,1.75
2025,5,31,0.12,28.91,35.98,1.82
2025,6,1,3.6,28.89,32.93,1.58
2025,6,2,3.34,27.24,39.37,2.29
2025,6,3,17.48,25.77,49.7,2.03
2025,6,4,4.98,25.39,47.62,1.55
2025,6,5,2.33,26.18,45.7,1.74
2025,6,6,0.0,28.48,43.32,1.68
2025,6,7,0.0,29.91,43.12,1.62
2025,6,8,0.0,32.18,37.6,2.15
2025,6,9,0.0,33.26,28.93,2.17
2025,6,10,0.0,33.26,26.56,1.81
2025,6,11,0.25,33.31,30.67,1.72
2025,6,12,0.32,32.17,36.02,2.15
2025,6,13,1.48,31.94,42.19,2.2
2025,6,14,0.13,32.25,40.11,2.02
2025,6,15,4.36,31.21,42.61,1.78
2025,6,16,22.88,29.02,59.31,1.26
2025,6,17,11.09,26.45,70.47,0.82
2025,6,18,4.09,28.03,60.02,1.58
2025,6,19,1.99,29.34,57.4,1.63
2025,6,20,5.95,28.43,68.35,1.85
2025,6,21,1.4,28.02,69.11,1.77
2025,6,22,3.13,28.19,67.51,1.56
2025,6,23,4.72,29.18,66.92,1.94
2025,6,24,5.7,27.51,70.96,2.34
2025,6,25,6.91,26.67,75.15,2.15
2025,6,26,4.47,27.31,72.96,1.59
2025,6,27,16.03,28.23,69.46,1.54
2025,6,28,36.56,26.55,77.78,1.45
2025,6,29,49.0,24.83,87.77,1.99
2025,6,30,54.59,24.22,88.29,2.74
2025,7,1,35.53,24.04,84.88,1.62
2025,7,2,6.37,26.82,77.24,1.29
2025,7,3,16.04,25.87,85.7,1.45
2025,7,4,3.77,26.83,83.94,1.68
2025,7,5,9.95,26.72,87.9,1.59
2025,7,6,3.38,26.2,89.59,1.43
2025,7,7,10.35,26.52,88.57,1.49
2025,7,8,8.46,25.77,90.41,1.64
2025,7,9,9.68,26.5,83.22,1.4
2025,7,10,15.95,25.07,82.91,1.09
2025,7,11,13.03,24.14,84.07,1.56
2025,7,12,4.65,25.34,86.65,1.42
2025,7,13,16.33,25.18,87.07,1.1
2025,7,14,8.81,26.14,81.98,0.92
2025,7,15,3.14,26.03,84.74,1.82
2025,7,16,6.32,25.31,84.67,2.76
2025,7,17,2.37,24.27,85.51,1.89
2025,7,18,4.5,26.32,79.88,1.11
2025,7,19,1.12,26.32,84.87,1.45
2025,7,20,15.81,26.11,86.69,1.6
2025,7,21,28.18,24.09,91.06,1.99
2025,7,22,14.2,25.0,85.85,1.06
2025,7,23,8.5,26.08,87.56,1.58
2025,7,24,7.07,26.48,88.01,1.81
2025,7,25,8.93,26.72,84.93,1.2
2025,7,26,0.96,26.82,86.45,1.16
2025,7,27,10.79,26.59,88.63,1.77
2025,7,28,19.66,26.23,89.99,2.05
2025,7,29,19.35,24.24,91.17,2.36
2025,7,30,13.98,24.78,88.34,1.49
2025,7,31,14.97,25.01,90.39,2.06
2025,8,1,16.8,25.48,89.36,1.8
2025,8,2,9.73,25.39,91.41,2.08
2025,8,3,13.35,25.23,92.86,1.81
2025,8,4,24.62,25.57,90.31,2.21
2025,8,5,36.9,25.24,92.06,1.93
2025,8,6,20.03,24.61,90.28,1.44
2025,8,7,4.0,25.3,87.42,1.88
2025,8,8,19.17,25.67,88.58,1.76
2025,8,9,6.42,25.56,85.18,1.32
2025,8,10,3.93,25.24,88.55,1.56
2025,8,11,30.62,24.07,93.72,1.52
2025,8,12,12.17,24.03,92.03,1.53
2025,8,13,8.74,25.09,89.57,1.73
2025,8,14,42.25,24.2,93.43,1.48
2025,8,15,8.65,24.71,91.58,1.47
2025,8,16,7.94,24.71,91.9,1.71
2025,8,17,15.08,24.99,83.65,1.51
2025,8,18,17.82,25.09,85.39,1.23
2025,8,19,7.17,25.3,83.87,1.15
2025,8,20,16.55,24.75,86.64,1.19
2025,8,21,1.8,25.24,86.25,1.25
2025,8,22,2.11,25.31,88.29,1.4
2025,8,23,11.79,24.06,93.76,1.7
2025,8,24,12.7,25.07,84.01,1.59
2025,8,25,54.47,24.32,86.64,0.72
2025,8,26,11.88,23.74,90.62,2.13
2025,8,27,5.53,24.93,90.27,1.24
2025,8,28,11.98,25.24,89.34,1.39
2025,8,29,20.77,24.11,90.36,2.14
2025,8,30,12.99,24.24,88.99,1.53
2025,8,31,42.89,23.27,94.56,1.6
2025,9,1,49.9,22.93,92.43,1.52
2025,9,2,44.67,22.51,90.05,2.43
2025,9,3,42.55,23.45,87.65,2.32
2025,9,4,14.64,24.28,84.09,0.86
2025,9,5,3.17,25.01,82.88,1.31
2025,9,6,14.62,24.74,89.27,1.32
2025,9,7,9.95,24.74,87.75,1.0
2025,9,8,2.41,24.3,90.31,1.47
2025,9,9,0.5,24.41,91.58,2.14
2025,9,10,4.24,24.43,93.09,3.34
2025,9,11,6.16,23.31,91.71,2.48
2025,9,12,3.66,23.47,92.4,2.0
2025,9,13,9.26,23.36,90.28,1.17
2025,9,14,8.48,24.28,88.65,1.63
2025,9,15,29.71,23.37,90.39,1.45
2025,9,16,25.72,23.64,90.75,1.9
2025,9,17,4.49,23.87,88.54,1.6
2025,9,18,13.33,23.65,91.47,1.89
2025,9,19,3.0,23.92,89.42,1.89
2025,9,20,0.15,23.36,91.14,2.09
2025,9,21,0.0,23.39,90.82,2.21
2025,9,22,0.0,23.71,86.86,1.89
2025,9,23,0.0,23.88,83.14,1.97
2025,9,24,0.0,23.89,84.09,1.87
2025,9,25,0.0,23.91,84.09,1.76
2025,9,26,0.0,24.15,86.11,1.89
2025,9,27,0.0,25.53,80.94,1.3
2025,9,28,0.0,24.93,84.78,1.36
2025,9,29,0.46,24.47,80.55,1.48
2025,9,30,0.2,24.4,77.72,1.23
2025,10,1,0.08,24.07,81.65,1.25
2025,10,2,2.77,24.06,84.0,1.16
2025,10,3,0.84,23.17,88.73,1.13
2025,10,4,0.71,23.08,85.44,1.75
2025,10,5,2.96,22.51,75.27,1.19
2025,10,6,23.13,20.07,77.56,1.75
2025,10,7,10.7,18.71,80.64,1.91
2025,10,8,17.72,18.95,85.3,1.54
2025,10,9,1.03,19.65,81.34,1.04
2025,10,10,0.11,19.84,80.1,1.17
2025,10,11,0.0,19.8,84.1,1.54
2025,10,12,0.0,19.92,79.55,1.43
2025,10,13,0.0,19.59,80.93,1.67
2025,10,14,0.0,19.44,80.83,1.5
2025,10,15,0.0,20.1,84.31,1.33
2025,10,16,0.0,20.96,85.01,1.36
2025,10,17,0.0,20.82,81.68,1.37
2025,10,18,0.0,21.01,77.76,1.25
2025,10,19,0.0,20.95,74.02,1.31
2025,10,20,0.0,20.96,74.04,1.11
2025,10,21,0.14,20.88,69.52,1.13
2025,10,22,0.53,20.64,68.29,1.23
2025,10,23,4.39,20.79,65.05,1.06
2025,10,24,0.25,20.56,71.1,1.29
2025,10,25,0.0,19.44,73.76,1.25
2025,10,26,0.0,19.48,74.48,1.31
2025,10,27,0.0,20.27,71.34,1.12
2025,10,28,0.0,19.34,73.16,1.4
2025,10,29,0.0,19.65,72.02,1.12
2025,10,30,0.0,20.71,73.46,1.21
2025,10,31,0.0,19.6,83.75,1.56
2025,11,1,0.0,19.17,72.04,1.58
2025,11,2,0.0,18.05,72.67,1.88
2025,11,3,0.0,17.56,69.82,1.74
2025,11,4,0.3,17.53,61.86,1.59
2025,11,5,0.44,16.89,68.94,1.61
2025,11,6,0.0,16.14,63.06,1.4
2025,11,7,0.0,16.23,51.52,1.26
2025,11,8,0.0,16.26,53.42,1.3
2025,11,9,0.0,15.47,58.84,1.32
2025,11,10,0.0,16.06,55.39,1.27
2025,11,11,0.0,15.22,58.57,1.42
2025,11,12,0.0,14.72,56.8,1.64
2025,11,13,0.0,14.42,60.58,1.65
2025,11,14,0.0,14.36,58.76,1.51
2025,11,15,0.0,14.09,58.4,1.66
2025,11,16,0.0,13.93,60.34,1.74
2025,11,17,0.0,14.34,60.01,1.36
2025,11,18,0.0,15.05,59.01,1.29
2025,11,19,0.0,15.8,60.42,1.28
2025,11,20,0.0,15.75,61.21,1.17
2025,11,21,0.0,15.2,57.45,1.23
2025,11,22,0.0,14.0,64.93,1.37
2025,11,23,0.0,14.01,63.41,1.25
2025,11,24,0.0,13.6,59.67,1.43
2025,11,25,0.0,13.14,61.44,1.39
2025,11,26,0.0,13.65,60.28,1.31
2025,11,27,0.0,13.96,57.84,1.29
2025,11,28,0.0,14.33,53.37,1.36
2025,11,29,0.0,13.76,53.25,1.11
2025,11,30,0.0,13.43,51.38,1.26
2025,12,1,0.0,13.29,56.03,1.25
2025,12,2,0.0,11.75,57.39,1.34
2025,12,3,0.0,11.47,55.16,1.34
2025,12,4,0.0,12.14,49.89,1.14
2025,12,5,0.0,12.85,46.77,1.15
2025,12,6,0.0,12.7,50.01,1.88
2025,12,7,0.0,12.77,50.12,1.63
2025,12,8,0.0,12.97,51.15,1.72
2025,12,9,0.0,12.73,48.4,1.75
2025,12,10,0.0,12.78,49.71,1.67
2025,12,11,0.0,12.51,52.64,1.75
2025,12,12,0.0,13.07,52.5,1.28
2025,12,13,0.0,12.39,56.07,0.89
2025,12,14,0.0,14.31,53.26,1.06
2025,12,15,0.0,14.43,50.74,1.51
2025,12,16,0.0,13.78,48.8,1.69
2025,12,17,0.0,13.42,54.85,1.72
2025,12,18,0.0,12.98,59.51,1.33
2025,12,19,0.0,13.22,49.88,1.44
2025,12,20,0.0,12.71,52.83,1.14
2025,12,21,0.0,14.65,58.17,0.91
2025,12,22,0.0,15.04,60.29,1.15
2025,12,23,0.0,13.1,60.37,1.67
2025,12,24,0.0,11.26,58.84,1.73
2025,12,25,0.0,11.72,49.68,1.16
2025,12,26,0.0,10.63,55.58,1.02
2025,12,27,0.0,11.11,49.57,1.47
2025,12,28,0.0,11.95,46.3,1.25
2025,12,29,0.0,12.02,48.4,1.32
2025,12,30,0.0,12.47,47.09,1.37
2025,12,31,0.0,11.0,53.97,1.45
2026,1,1,0.0,9.98,60.55,1.23
2026,1,2,0.0,11.94,59.63,1.46
2026,1,3,0.64,6.8,43.44,1.18
2026,1,4,0.0,11.75,42.54,1.1
2026,1,5,2.91,9.25,64.19,1.31
2026,1,6,0.18,9.45,58.16,1.39
2026,1,7,0.0,11.25,42.31,1.29
2026,1,8,0.0,11.02,58.66,1.43
2026,1,9,0.0,10.61,57.73,1.48
2026,1,10,2.43,10.7,47.17,1.16
2026,1,11,0.0,7.51,52.16,1.89
2026,1,12,0.0,7.71,46.26,1.98
2026,1,13,0.0,9.12,61.66,1.6
2026,1,14,0.0,6.77,64.03,1.62
2026,1,15,0.0,10.93,52.09,1.64
2026,1,16,0.0,6.95,57.16,1.79
2026,1,17,0.87,9.43,54.34,1.43
2026,1,18,0.0,8.15,54.86,1.46
2026,1,19,2.99,7.6,43.84,1.86
2026,1,20,0.0,7.59,53.87,1.72
2026,1,21,0.0,8.08,57.3,1.87
2026,1,22,0.98,9.0,43.83,1.73
2026,1,23,0.0,10.83,42.37,1.66
2026,1,24,0.0,11.89,49.2,1.75
2026,1,25,0.34,8.52,47.46,1.96
2026,1,26,0.0,8.62,47.42,1.59
2026,1,27,0.0,10.04,58.53,1.86
2026,1,28,0.0,7.18,45.66,1.73
2026,1,29,0.0,7.6,45.97,1.55
2026,1,30,0.0,9.66,62.84,1.45
2026,1,31,0.0,11.68,44.32,1.41
2026,2,1,0.0,10.92,45.7,1.74
2026,2,2,1.13,7.1,43.76,1.57
2026,2,3,0.0,8.67,43.86,1.38
2026,2,4,0.0,12.0,53.01,1.91
2026,2,5,0.0,9.73,44.89,1.58
2026,2,6,0.0,6.63,64.79,1.21
2026,2,7,0.0,11.05,48.77,1.81
2026,2,8,0.0,7.87,64.1,1.39
2026,2,9,0.0,9.97,44.11,1.77
2026,2,10,1.56,11.9,50.26,1.66
2026,2,11,0.0,8.94,64.31,1.31
2026,2,12,0.0,8.95,52.59,1.4
2026,2,13,0.0,10.52,57.07,1.21
2026,2,14,0.0,7.26,52.38,1.42
2026,2,15,0.0,8.92,52.79,1.82
2026,2,16,0.0,6.7,62.22,1.92
2026,2,17,0.0,11.04,61.31,1.71
2026,2,18,0.0,11.19,56.99,1.65
2026,2,19,0.0,10.63,54.84,1.28
2026,2,20,0.0,10.72,46.29,1.14
2026,2,21,0.0,6.64,47.31,1.98
2026,2,22,3.0,10.47,55.57,1.26
2026,2,23,0.0,6.96,51.43,1.99
2026,2,24,0.0,10.6,53.41,1.89
2026,2,25,0.0,6.85,48.16,1.86
2026,2,26,0.0,11.76,61.59,1.29
2026,2,27,0.0,9.8,61.23,1.33
2026,2,28,0.0,9.84,47.68,1.71
2026,3,1,0.0,15.34,48.41,1.93
2026,3,2,0.0,14.54,35.69,1.54
2026,3,3,0.0,14.2,45.63,1.47
2026,3,4,0.0,13.78,50.15,1.64
2026,3,5,0.0,14.26,45.05,2.2
2026,3,6,0.0,12.67,42.8,1.5
2026,3,7,0.0,17.1,47.94,1.66
2026,3,8,0.0,14.66,44.54,2.06
2026,3,9,0.57,16.04,40.82,1.41
2026,3,10,0.0,17.67,55.7,1.82
2026,3,11,0.0,15.07,36.26,2.15
2026,3,12,0.0,18.42,48.03,1.63
2026,3,13,0.0,12.85,55.84,1.63
2026,3,14,0.0,16.26,38.16,1.73
2026,3,15,0.0,14.0,41.95,2.19
2026,3,16,0.0,16.7,50.87,1.94
2026,3,17,0.0,13.25,50.98,2.32
2026,3,18,0.0,17.43,50.54,2.03
2026,3,19,0.0,14.83,54.96,2.17
2026,3,20,0.0,16.94,50.98,2.0
2026,3,21,0.0,15.12,45.44,1.65
2026,3,22,0.0,18.36,50.92,2.23
2026,3,23,0.0,16.32,50.67,2.01
2026,3,24,0.0,12.85,43.02,1.6
2026,3,25,0.0,17.95,54.76,1.69
2026,3,26,0.0,17.61,50.8,1.89
2026,3,27,0.0,18.1,54.58,2.29
2026,3,28,0.3,15.0,55.19,2.14
2026,3,29,0.0,15.32,42.0,1.72
2026,3,30,0.0,12.1,37.54,1.92
2026,3,31,3.08,12.28,54.06,2.2
2026,4,1,0.0,13.52,45.69,2.15
2026,4,2,0.0,18.36,45.06,2.35
2026,4,3,0.0,12.86,50.56,1.85
2026,4,4,0.0,13.42,54.04,1.92
2026,4,5,0.0,17.79,37.9,2.06
2026,4,6,0.33,17.84,52.1,1.73
2026,4,7,0.0,13.9,55.76,1.87
2026,4,8,0.0,13.96,51.0,1.71
2026,4,9,0.0,14.34,45.18,1.83
2026,4,10,0.0,13.23,55.03,1.95
2026,4,11,0.0,13.25,43.64,2.25
2026,4,12,0.07,16.62,43.12,1.98
2026,4,13,0.0,16.4,44.51,2.32
2026,4,14,0.88,14.86,38.93,1.55
2026,4,15,1.51,18.18,35.39,1.56
2026,4,16,0.0,13.29,41.66,1.6
2026,4,17,3.15,14.27,56.44,1.58
2026,4,18,0.0,12.58,48.8,2.27
2026,4,19,0.0,17.21,41.79,1.61
2026,4,20,0.0,15.06,57.46,1.46
2026,4,21,0.0,14.94,41.53,2.34
2026,4,22,0.0,14.23,43.12,1.68
2026,4,23,3.65,14.44,51.36,1.84
2026,4,24,0.0,18.13,45.05,1.95
2026,4,25,0.0,12.79,53.69,1.96
2026,4,26,0.0,17.02,41.44,1.75
2026,4,27,0.0,13.84,43.39,2.37
2026,4,28,0.0,18.08,40.78,2.11
2026,4,29,0.0,13.63,57.1,2.21
2026,4,30,0.0,13.87,54.06,1.87
2026,5,1,3.24,22.3,48.28,2.74
2026,5,2,0.39,22.29,58.91,2.23
2026,5,3,0.0,20.26,66.06,1.81
2026,5,4,0.15,23.89,48.92,2.42
2026,5,5,0.0,20.48,58.06,2.16
